"stop_id","count"
"de:11000:900096101:1:51",54
"de:11000:900096405:1:50",36
"de:11000:900096458:1:50",36
"de:11000:900100001:1:50_G",13
"de:11000:900100001:2:52_G",12
"de:11000:900100001:3:54",108
"de:11000:900100001:3:55",108
"de:11000:900100001:4:56",108
"de:11000:900100001:4:57",108
"de:11000:900100001_G",78
"de:11000:900100002:1:50",108
"de:11000:900100002:1:51",108
"de:11000:900100003:1:50_G",13
"de:11000:900100003:1:51_G",12
"de:11000:900100003:2:52",108
"de:11000:900100003:2:53",108
"de:11000:900100003_G",77
"de:11000:900100004:1:50",108
"de:11000:900100004:1:51",108
"de:11000:900100007:1:50",108
"de:11000:900100007:1:51",108
"de:11000:900100020:3:54",108
"de:11000:900100020:3:55",4
"de:11000:900100020:4:57",111
"de:11000:900100020_G",50
"de:11000:900100025:1:50",108
"de:11000:900100025:1:51",108
"de:11000:900110001:1:50",64
"de:11000:900110001:1:51",63
"de:11000:900110002:1:50",64
"de:11000:900110002:1:51",63
"de:11000:900110003:1:50",64
"de:11000:900110003:1:51",63
"de:11000:900110004:1:50",64
"de:11000:900110004:1:51",63
"de:11000:900110011:1:50",72
"de:11000:900110011:1:51",72
"de:11000:900110011:2:52",72
"de:11000:900110011:2:53",72
"de:11000:900110012:1:50",64
"de:11000:900110012:1:51",63
"de:11000:900120001:1:50",64
"de:11000:900120001:1:51",63
"de:11000:900120003:1:51_G",12
"de:11000:900120003:2:52",42
"de:11000:900120003:2:53",115
"de:11000:900120003:3:54",59
"de:11000:900120003:3:55",96
"de:11000:900120003:5:58",64
"de:11000:900120003:5:59",63
"de:11000:900120003:6:60",24
"de:11000:900120003:7:61",6
"de:11000:900120003_G",116
"de:11000:900120004:1:50",115
"de:11000:900120004:1:51",60
"de:11000:900120004:2:52",59
"de:11000:900120004:2:53",114
"de:11000:900120005:1:50_G",25
"de:11000:900120005:4:55",108
"de:11000:900120005:4:56",46
"de:11000:900120005:5:57",13
"de:11000:900120005:5:58",108
"de:11000:900120005_G",77
"de:11000:900130001:1:50",54
"de:11000:900130001:1:51",54
"de:11000:900130002:1:50",54
"de:11000:900130002:1:51",90
"de:11000:900130003:1:50",72
"de:11000:900130003:1:51",72
"de:11000:900135001:1:50",36
"de:11000:900135001:1:51",36
"de:11000:900142001:1:50",54
"de:11000:900142001:1:51",54
"de:11000:900143001:1:50",24
"de:11000:900143001:1:51",72
"de:11000:900143001_G",24
"de:11000:900151001:1:50",36
"de:11000:900151001:1:51",36
"de:11000:900152001:1:50",36
"de:11000:900152001:1:51",36
"de:11000:900152001:2:52",6
"de:11000:900152001:3:53",6
"de:11000:900152001_G",24
"de:11000:900152002:1:50",36
"de:11000:900152002:1:51",36
"de:11000:900160001:1:50",42
"de:11000:900160001:1:51",43
"de:11000:900160002:1:50",43
"de:11000:900160002:1:51",42
"de:11000:900160003:1:50",114
"de:11000:900160003:1:51",113
"de:11000:900160004:1:50",115
"de:11000:900160004:1:51",113
"de:11000:900160004:2:52",15
"de:11000:900160004:3:54",17
"de:11000:900160004:3:55",2
"de:11000:900160004:4:56",1
"de:11000:900160004:4:57",1
"de:11000:900160004_G",60
"de:11000:900162001:1:50",42
"de:11000:900162001:1:51",43
"de:11000:900170001:1:50",36
"de:11000:900170001:1:51",36
"de:11000:900170002:1:50",36
"de:11000:900170002:1:51",36
"de:11000:900170003:1:50",36
"de:11000:900170003:1:51",36
"de:11000:900170004:1:50",36
"de:11000:900170004:1:51",12
"de:11000:900170004:2:52",36
"de:11000:900170004_G",12
"de:11000:900170005:1:50",36
"de:11000:900170005:1:51",36
"de:11000:900171001:1:50",41
"de:11000:900171001:2:51",42
"de:11000:900171002:1:50",115
"de:11000:900171002:1:51",113
"de:11000:900171003:1:50",72
"de:11000:900171003:1:51",72
"de:11000:900175001:1:50",41
"de:11000:900175001:2:51",42
"de:11000:900175002:1:50",42
"de:11000:900175002:1:51",42
"de:11000:900176001:1:50",29
"de:11000:900176001:1:51",27
"de:11000:900176001:2:52",28
"de:11000:900176001:3:54",12
"de:11000:900176001_G",12
"de:11000:900180001:1:51",72
"de:11000:900180002:1:50",36
"de:11000:900180002:1:51",36
"de:11000:900182001:1:50",36
"de:11000:900182001:1:51",36
"de:11000:900182002:1:50",72
"de:11000:900183001:1:50",47
"de:11000:900183002:1:50",24
"de:11000:900183002:1:51",24
"de:11000:900186001:1:50",27
"de:11000:900186001:1:51",29
"de:11000:900186001:2:52",33
"de:11000:900186001:2:53",21
"de:11000:900190001:1:50",46
"de:11000:900190001:1:51",36
"de:11000:900190001:2:52",28
"de:11000:900190001:2:53",53
"de:11000:900191001:1:50",90
"de:11000:900191001:2:51",38
"de:11000:900191001:2:52",54
"de:11000:900191002:1:50",54
"de:11000:900191002:1:51",54
"de:11000:900192001:2:52",92
"de:11000:900192001:3:55",90
"de:11000:900192001_G",24
"de:11000:900193001:1:50",92
"de:11000:900193001:2:51",90
"de:11000:900193002:1:50",92
"de:11000:900193002:1:51",90
"de:11000:900195510:1:50",36
"de:11000:900195510:1:51",36
"de:11000:900196001:1:50",36
"de:11000:900196001:1:51",36
"de:12051:900275110",41
"de:12051:900275123",12
"de:12051:900275325_G",12
"de:12051:900275719",12
"de:12052:900470000:2:Gl.2",6
"de:12052:900470000:2:Gl.3",12
"de:12052:900470000:3:Gl.4",6
"de:12052:900470000:5:Gl.7",6
"de:12052:900470000:5:Gl.8",7
"de:12052:900470000:6:Gl.10",24
"de:12052:900470000_G",78
"de:12052:900470001",24
"de:12052:900470001:3:52",12
"de:12052:900470163",12
"de:12052:900470307",12
"de:12053:900360000:1:51",12
"de:12053:900360000_G_G",48
"de:12053:900360001:1:50",11
"de:12053:900360004",12
"de:12053:900360016:1:50",12
"de:12054:900220010",48
"de:12054:900220012",12
"de:12054:900230000:1:50",36
"de:12054:900230000:1:51",36
"de:12054:900230001",36
"de:12054:900230002",11
"de:12054:900230003:1:50",36
"de:12054:900230003:1:54",36
"de:12054:900230003_G",36
"de:12054:900230006",71
"de:12054:900230007",60
"de:12054:900230999:3:54",36
"de:12054:900230999:3:55",36
"de:12054:900230999_G",87
"de:12060:900200040:1:50",7
"de:12060:900200040_G",7
"de:12060:900350060",10
"de:12060:900350124_G",16
"de:12060:900350125_G",6
"de:12060:900350126",12
"de:12060:900350127:3:54",1
"de:12060:900350127_G",51
"de:12060:900350137",12
"de:12060:900350141:1:50",12
"de:12060:900350141_G",12
"de:12060:900350142:1:50",12
"de:12060:900350142_G",12
"de:12060:900350149:1:50",12
"de:12060:900350149:1:51",12
"de:12060:900350149_G",24
"de:12060:900350151:1:50",12
"de:12060:900350151_G",12
"de:12060:900350152:1:50",6
"de:12060:900350152_G",6
"de:12060:900350153:1:50",6
"de:12060:900350153_G",6
"de:12060:900350154:1:50",12
"de:12060:900350154_G",12
"de:12060:900350158",12
"de:12060:900350159:1:50",6
"de:12060:900350159_G",6
"de:12060:900350160:1:51",36
"de:12060:900350160_G_G",23
"de:12060:900350161:1:50",36
"de:12060:900350162:1:50",36
"de:12060:900350163:1:50",18
"de:12060:900350163:1:51",18
"de:12060:900350164:1:50",24
"de:12060:900350164_G",24
"de:12060:900350165:1:50",24
"de:12060:900350165_G",24
"de:12060:900350168:1:50",12
"de:12060:900350168_G",12
"de:12060:900350169:1:50",12
"de:12060:900350169_G",12
"de:12060:900350170:1:50",12
"de:12060:900350170_G",12
"de:12060:900350172:1:50",12
"de:12060:900350172_G",12
"de:12060:900350178:1:50",12
"de:12060:900350178_G",12
"de:12060:900350493",12
"de:12060:900350502",10
"de:12060:900350809",10
"de:12060:900350811",10
"de:12061:900260001:1:1",12
"de:12061:900260001:1:2",13
"de:12061:900260001:2:51",12
"de:12061:900260001:2:52",36
"de:12061:900260001_G",49
"de:12061:900260002:1:50",8
"de:12061:900260002:1:51",36
"de:12061:900260003:1:50",23
"de:12061:900260003:1:51",21
"de:12061:900260004:1:50",23
"de:12061:900260004:1:51",21
"de:12061:900260005:3:54",36
"de:12061:900260005:3:55",36
"de:12061:900260005_G",24
"de:12061:900260009:3:55",36
"de:12061:900260009:3:56",36
"de:12061:900260009_G",76
"de:12061:900260010:1:50",12
"de:12061:900260010_G",12
"de:12061:900260011:1:50",12
"de:12061:900260011_G",12
"de:12061:900260012:1:50",12
"de:12061:900260012_G",12
"de:12061:900260013:1:50",12
"de:12061:900260013_G",12
"de:12061:900260014",12
"de:12061:900260014:1:Gl.1",6
"de:12061:900260014:2:Gl. 2",6
"de:12061:900260016",12
"de:12061:900260016:1:Gl.1",6
"de:12061:900260016:2:Gl.2",6
"de:12061:900260017",12
"de:12061:900260017:1:Gl.1",6
"de:12061:900260017:2:Gl.2",6
"de:12061:900260018",12
"de:12061:900260018:1:Gl.1",6
"de:12061:900260018:2:Gl.2",6
"de:12061:900260019",24
"de:12061:900260019:1:Gl.1",12
"de:12061:900260019:2:Gl.2",12
"de:12061:900260080:1:50",36
"de:12061:900260080:1:51",36
"de:12061:900260408",6
"de:12061:900260611",12
"de:12061:900260611:1:Gl.1",6
"de:12061:900260611:2:Gl.2",6
"de:12061:900261171",12
"de:12061:900261512",25
"de:12061:900261512:1:Gl.1",13
"de:12061:900261512:2:Gl.2",12
"de:12061:900261549",12
"de:12061:900261549:1:Gl.1",6
"de:12061:900261549:1:Gl.2",6
"de:12061:900261596",12
"de:12061:900261871",12
"de:12061:900261871:1:Gl.1",6
"de:12061:900261871:2:Gl.2",6
"de:12061:900261973",6
"de:12062:900415005",12
"de:12062:900415112",24
"de:12062:900415167",24
"de:12062:900415167:1:Gl.1",12
"de:12062:900415167:1:Gl.2",24
"de:12062:900415240",12
"de:12062:900415240:1:1",6
"de:12062:900415240:1:3",6
"de:12062:900415345",43
"de:12062:900415345:4:Gl.6",9
"de:12062:900415345:5:Gl.7",9
"de:12062:900415357",6
"de:12062:900415464",7
"de:12062:900415465",8
"de:12062:900415466",6
"de:12062:900415467",6
"de:12062:900415502",32
"de:12062:900415502:2:2",6
"de:12062:900415502:2:3",6
"de:12062:900415683",6
"de:12062:900415736",6
"de:12062:900416008",18
"de:12062:900416008:1:Gl.1",6
"de:12062:900416008:2:Gl.2",6
"de:12062:900416052",6
"de:12062:900416052:1:Gl.1",3
"de:12062:900416052:2:Gl.2",3
"de:12062:900416053",8
"de:12062:900416072",6
"de:12062:900416094",6
"de:12063:900210001",12
"de:12063:900210003",24
"de:12063:900210005",48
"de:12063:900210005_G",12
"de:12063:900210006",24
"de:12063:900210007",24
"de:12063:900210010_G",60
"de:12063:900210010_G_G",12
"de:12063:900210011",36
"de:12063:900210050",6
"de:12063:900210180",36
"de:12063:900210180:1:1",6
"de:12063:900210180:1:2",6
"de:12063:900210197",12
"de:12063:900210314",6
"de:12063:900210318",6
"de:12063:900210326",36
"de:12063:900210343",12
"de:12063:900210344",12
"de:12063:900210423",12
"de:12063:900210456",12
"de:12063:900210721",12
"de:12063:900210771",30
"de:12064:900320001:1:51",36
"de:12064:900320002:1:50",36
"de:12064:900320003:1:50",36
"de:12064:900320004:1:50",12
"de:12064:900320004:2:52",36
"de:12064:900320004_G",12
"de:12064:900320005:1:50",36
"de:12064:900320006:1:50",18
"de:12064:900320006:1:51",18
"de:12064:900320007:1:50",36
"de:12064:900320008:1:50",28
"de:12064:900320008:1:51",27
"de:12064:900320011:1:50",6
"de:12064:900320011:2:51",6
"de:12064:900320011_G",12
"de:12064:900320012:1:50",12
"de:12064:900320012_G",12
"de:12064:900320014:1:53",12
"de:12064:900320014_G",12
"de:12064:900320015:1:50",6
"de:12064:900320015_G",6
"de:12064:900320026:1:50",27
"de:12064:900320026:1:51",28
"de:12064:900321013",12
"de:12064:900321025",12
"de:12064:900321068",12
"de:12064:900321139",6
"de:12064:900321168",12
"de:12064:900321302:1:50",3
"de:12064:900321302:2:51",3
"de:12064:900321302_G",6
"de:12064:900321430:1:50",6
"de:12064:900321430_G",6
"de:12064:900321435_G",6
"de:12064:900321442:1:50",6
"de:12064:900321442:2:51",6
"de:12064:900321442_G",12
"de:12064:900321518:1:50",12
"de:12064:900321518_G_G",12
"de:12064:900321540",6
"de:12064:900321741",6
"de:12064:900321780:1:50",6
"de:12064:900321780_G",6
"de:12064:900321810:1:50",6
"de:12064:900321810_G",12
"de:12065:900200000:1:55",18
"de:12065:900200000:4:54",18
"de:12065:900200000_G",38
"de:12065:900200004",26
"de:12065:900200005:1:1",6
"de:12065:900200005:2:2",6
"de:12065:900200005:3:1",36
"de:12065:900200005_G",42
"de:12065:900200006:1:50",18
"de:12065:900200006:1:51",18
"de:12065:900200007:1:50",18
"de:12065:900200007:1:51",18
"de:12065:900200008:1:50",36
"de:12065:900200008:1:51",36
"de:12065:900200008_G",12
"de:12065:900200009:1:50",36
"de:12065:900200009:1:51",36
"de:12065:900200010",12
"de:12065:900200011:1:50",18
"de:12065:900200011:1:51",18
"de:12065:900200012:1:50",18
"de:12065:900200012:1:51",18
"de:12065:900200013:1:50",36
"de:12065:900200035:1:50",10
"de:12065:900200035_G",10
"de:12065:900200041:1:50",6
"de:12065:900200041:2:51",6
"de:12065:900200041_G",12
"de:12065:900200043:1:50",12
"de:12065:900200043_G",12
"de:12065:900203211:1:50",10
"de:12065:900203211_G",10
"de:12065:900203452",24
"de:12065:900203491",12
"de:12065:900203671",12
"de:12065:900203709",6
"de:12065:900203749",6
"de:12065:900203772",6
"de:12065:900203780:1:51",12
"de:12065:900203780:2:52",6
"de:12065:900203780_G",18
"de:12065:900203853:1:50",6
"de:12065:900203853:2:51",6
"de:12065:900203853_G",12
"de:12065:900203898:1:50",12
"de:12065:900203898_G",12
"de:12065:900203942:1:50",12
"de:12065:900203942_G",12
"de:12065:900203956:1:50",12
"de:12065:900203956_G",12
"de:12065:900203961:1:50",6
"de:12065:900203961:1:51",6
"de:12065:900203961_G",12
"de:12065:900204001",12
"de:12065:900204003",12
"de:12066:900435000",36
"de:12066:900435000:1:Gl.2",18
"de:12066:900435000:2:Gl.3",12
"de:12066:900435000:2:Gl.4",6
"de:12066:900435001",36
"de:12066:900435001:1:Gl.1",18
"de:12066:900435001:2:Gl.3",12
"de:12066:900435001:3:Gl.4",6
"de:12066:900435061",30
"de:12066:900435061:1:Gl.2",15
"de:12066:900435061:2:Gl.3",18
"de:12066:900435061:2:Gl.4",15
"de:12066:900435203",18
"de:12066:900435203:1:Gl.1",6
"de:12066:900435203:2:Gl.2",6
"de:12066:900435209",12
"de:12066:900435209:2:1",6
"de:12066:900435209:2:2",6
"de:12066:900435314",12
"de:12066:900435314:1:Gl.2",12
"de:12066:900435314:2:Gl.3",12
"de:12066:900435339",12
"de:12066:900435339:2:1",6
"de:12066:900435339:2:2",6
"de:12066:900435347",12
"de:12066:900435347:1:Gl.1",6
"de:12066:900435347:2:Gl.2",6
"de:12066:900435459",24
"de:12066:900435459:1:Gl.1",6
"de:12066:900435459:2:Gl.3",6
"de:12066:900435527",6
"de:12066:900435602",25
"de:12066:900435602:2:Gl.2",12
"de:12066:900435602:2:Gl.3",13
"de:12066:900435697",12
"de:12066:900435697:1:1",6
"de:12066:900435697:1:2",6
"de:12066:900435800",6
"de:12066:900435800:1:Gl.1",3
"de:12066:900435800:2:Gl.2",3
"de:12066:900435801",12
"de:12066:900435801:1:1",12
"de:12066:900435802",6
"de:12066:900435802:1:Gl.1",3
"de:12066:900435802:2:Gl.2",3
"de:12066:900435818",12
"de:12066:900435818:1:1",12
"de:12066:900435884",13
"de:12066:900435884:1:1",7
"de:12066:900435884:1:2",6
"de:12067:900310001:2:52",12
"de:12067:900310001_G",39
"de:12067:900310002",12
"de:12067:900310003",24
"de:12067:900310004:3:52",24
"de:12067:900310004:3:53",24
"de:12067:900310004_G",27
"de:12067:900310005",12
"de:12067:900310006",12
"de:12067:900310007",12
"de:12067:900310008",12
"de:12067:900310010:1:50",12
"de:12067:900310010_G",12
"de:12067:900310040:1:50",12
"de:12067:900310040_G",12
"de:12067:900310041:1:1",12
"de:12067:900310041_G",12
"de:12067:900310042:1:50",12
"de:12067:900310042_G",12
"de:12067:900310060:1:50",12
"de:12067:900310060_G",12
"de:12067:900310600:1:50",12
"de:12067:900310600_G",12
"de:12067:900310601",12
"de:12067:900310610:1:50",12
"de:12067:900310610_G",12
"de:12067:900310611:1:50",12
"de:12067:900310611_G",12
"de:12067:900310612:1:50",12
"de:12067:900310612_G",12
"de:12067:900310613:1:50",12
"de:12067:900310613_G",12
"de:12067:900310614:1:50",12
"de:12067:900310614_G",12
"de:12067:900310615_G",12
"de:12067:900310616:1:50",12
"de:12067:900310616_G",12
"de:12067:900311129:1:50",6
"de:12067:900311129:1:51",6
"de:12067:900311129_G",12
"de:12067:900311232",12
"de:12067:900311233",12
"de:12067:900311250",12
"de:12067:900311307",18
"de:12067:900311470:1:50",12
"de:12067:900311470_G",12
"de:12067:900311475:1:50",6
"de:12067:900311475:1:51",6
"de:12067:900311475_G",12
"de:12067:900311612",12
"de:12067:900311620",12
"de:12067:900311631",12
"de:12068:900205001",3
"de:12068:900205005",12
"de:12068:900205006",12
"de:12068:900205010",4
"de:12068:900205011:1:50",5
"de:12068:900205011_G",5
"de:12068:900205022",6
"de:12068:900205023",6
"de:12068:900205090",6
"de:12068:900205092",6
"de:12068:900205125",12
"de:12068:900205130",12
"de:12068:900205139",12
"de:12068:900205250",12
"de:12068:900205322",12
"de:12068:900205400:1:50",4
"de:12068:900205400_G",4
"de:12068:900205488",24
"de:12068:900205512",6
"de:12068:900205524",4
"de:12068:900205524::1",4
"de:12068:900205617",12
"de:12068:900205663",12
"de:12069:900220001_G",7
"de:12069:900220002",12
"de:12069:900220003",36
"de:12069:900220004",24
"de:12069:900220005",24
"de:12069:900220006",31
"de:12069:900220008",36
"de:12069:900220009",28
"de:12069:900220114:1:50",36
"de:12069:900220114:1:51",36
"de:12069:900220141",24
"de:12069:900220142",19
"de:12069:900220143",24
"de:12069:900220152",12
"de:12069:900220164",9
"de:12069:900220165",9
"de:12069:900220182",12
"de:12069:900220183",12
"de:12069:900220184",12
"de:12069:900220249",12
"de:12069:900220303",11
"de:12069:900220305",9
"de:12069:900220306",9
"de:12069:900220573",11
"de:12069:900220699",12
"de:12069:900220938",23
"de:12069:900222030",24
"de:12069:900222245",6
"de:12070:900215017",4
"de:12070:900215110",12
"de:12070:900215157",4
"de:12070:900215172",4
"de:12070:900215322",12
"de:12070:900215350",12
"de:12070:900215455",6
"de:12070:900215609",4
"de:12070:900215696",12
"de:12070:900215723",21
"de:12070:900215744",5
"de:12070:900215747",2
"de:12070:900215839",4
"de:12070:900216013",12
"de:12070:900216026",36
"de:12070:900216060",3
"de:12071:900445010",12
"de:12071:900445010:1:1",6
"de:12071:900445010:1:2",6
"de:12071:900445122",12
"de:12071:900445122:1:1",6
"de:12071:900445122:1:2",6
"de:12071:900445165",12
"de:12071:900445165:1:1",12
"de:12071:900445360",12
"de:12071:900445360:1:1",6
"de:12071:900445360:1:2",6
"de:12071:900445593",20
"de:12071:900445750",12
"de:12071:900445751",12
"de:12071:900445801",12
"de:12071:900445884",6
"de:12071:900445884:1:1",3
"de:12071:900445884:1:2",3
"de:12071:900445885",6
"de:12071:900445956",6
"de:12071:900445956:1:1",3
"de:12071:900445956:1:2",3
"de:12071:900445986",6
"de:12071:900445986:1:Gl.1",3
"de:12071:900445986:2:Gl.2",3
"de:12071:900446070",12
"de:12071:900446070:1:1",12
"de:12071:900446103",12
"de:12071:900446322",12
"de:12071:900446322:1:1",12
"de:12071:900446411",12
"de:12072:900245002",24
"de:12072:900245007",9
"de:12072:900245010",12
"de:12072:900245014",6
"de:12072:900245016_G",19
"de:12072:900245017",3
"de:12072:900245018",3
"de:12072:900245019",6
"de:12072:900245027:2:52",36
"de:12072:900245028:1:50",18
"de:12072:900245028:1:51",18
"de:12072:900245029",31
"de:12072:900245030",19
"de:12072:900245032",7
"de:12072:900245035",12
"de:12072:900245036",6
"de:12072:900245037",12
"de:12072:900245303",6
"de:12072:900245836",12
"de:12073:900340003",12
"de:12073:900340004:3:52",1
"de:12073:900340004:3:54",2
"de:12073:900340004_G",22
"de:12073:900340026:1:50",12
"de:12073:900340026_G",12
"de:12073:900340027:1:50",12
"de:12073:900340027_G",12
"de:12073:900340050:1:51",2
"de:12073:900340050_G",7
"de:12073:900340353:1:50",12
"de:12073:900340353_G",12
"de:12073:900341110",12
"de:12073:900341111",12
"de:13003:1071",12
"de:13003:1489:2:2",4
"de:13003:1489:3:3",9
"de:13003:1489:3:4",8
"de:13003:1489:3:5",8
"de:13003:1489:3:7",11
"de:13003:1489:4:8",4
"de:13003:1489:4:9",2
"de:13003:1489:5:10",6
"de:13003:1489:5:11",6
"de:13003:1489_G",36
"de:13003:1500",47
"de:13003:1500:2:2",5
"de:13003:1501",52
"de:13003:1504:2:1",25
"de:13003:1504:2:2",18
"de:13003:1504_G",9
"de:13003:1509:3:1",15
"de:13003:1640:2:1",4
"de:13003:1640:2:2",6
"de:13003:791:3:1",18
"de:13003:791:3:2",18
"de:13003:796",52
"de:13003:827:2:1",25
"de:13003:827:2:2",27
"de:13003:840",52
"de:13003:853:3:1",18
"de:13003:853:3:2",18
"de:13003:926:2:1",25
"de:13003:926:3:2",27
"de:13004:2022:2:1",14
"de:13004:2175:2:1",9
"de:13004:2192:2:1",9
"de:13004:8282:2:1",9
"de:13004:9005:1:2",10
"de:13004:9005:4:3",10
"de:13004:9005_G",22
"de:13004:9006",32
"de:13004:9041",20
"de:13004:9220:1:1",9
"de:13004:9220:2:2",10
"de:13071:10005:2:1",12
"de:13071:12353:1:1",6
"de:13071:12353:1:3",6
"de:13071:17001:1:1",5
"de:13071:17001:2:3",7
"de:13071:17477",6
"de:13071:31",6
"de:13071:31:2:1",6
"de:13071:3628",12
"de:13071:5041",12
"de:13071:5120",12
"de:13071:5300",12
"de:13071:5718",6
"de:13071:5720",6
"de:13071:5770",6
"de:13071:5773",6
"de:13071:5787:2:1",6
"de:13071:7067",6
"de:13071:7116",6
"de:13071:7118",6
"de:13071:7130",6
"de:13071:80001:2:2",3
"de:13071:80001:3:3",3
"de:13071:80001:3:4",6
"de:13071:90002",6
"de:13072:1050",12
"de:13072:1057:2:1",12
"de:13072:108:2:1",12
"de:13072:116:2:1",12
"de:13072:125:2:2",3
"de:13072:125:2:3",12
"de:13072:125:3:1",3
"de:13072:1265",12
"de:13072:1307",6
"de:13072:1307:3:2",6
"de:13072:1420:2:1",12
"de:13072:1461:2:1",6
"de:13072:1461:3:2",3
"de:13072:1461:3:3",9
"de:13072:1475",12
"de:13072:1539:2:1",12
"de:13072:1624:2:1",12
"de:13072:1641",15
"de:13072:1642:2:1",12
"de:13072:1717:1:1",3
"de:13072:1717:2:2",3
"de:13072:2028",12
"de:13072:2028:2:1",6
"de:13072:2028:2:2",6
"de:13072:2028:2:3",3
"de:13072:2058:2:1",12
"de:13072:2295:2:1",1
"de:13072:2295:3:2",6
"de:13072:2295:3:3",5
"de:13072:2295:4:4",18
"de:13072:2317",12
"de:13072:2318:2:1",12
"de:13072:236:2:1",15
"de:13072:2479:2:1",6
"de:13072:2479:3:2",6
"de:13072:2480:2:1",12
"de:13072:2502:2:1",12
"de:13072:2597",12
"de:13072:272:2:1",12
"de:13072:278",15
"de:13072:2945:2:1",10
"de:13072:2945:3:3",2
"de:13072:2968:2:1",6
"de:13072:2968:3:2",6
"de:13072:2998:2:1",3
"de:13072:2998:3:2",7
"de:13072:3065",12
"de:13072:34",12
"de:13072:383:2:1",6
"de:13072:383:3:2",6
"de:13072:40",12
"de:13072:486_G",12
"de:13072:487",12
"de:13072:490",12
"de:13072:537:2:1",12
"de:13072:565:1:1",10
"de:13072:661:2:1",6
"de:13072:661:3:2",6
"de:13072:799:2:1",12
"de:13072:9000:1:1",12
"de:13072:959:2:1",12
"de:13072:977:2:1",6
"de:13072:977:3:2",6
"de:13073:11017_G",12
"de:13073:11020",12
"de:13073:11034",12
"de:13073:11341",6
"de:13073:11400",6
"de:13073:11736",6
"de:13073:11737",6
"de:13073:11738",6
"de:13073:11739",6
"de:13073:11741",12
"de:13073:11742",12
"de:13073:11743",12
"de:13073:11744",12
"de:13073:11746",12
"de:13074:1011:2:2",12
"de:13074:1011:3:1",13
"de:13074:3019:2:2",12
"de:13074:3138:1:1",6
"de:13074:3294:2:2",6
"de:13074:3356:2:1",9
"de:13074:5118:1:1",6
"de:13074:5118:1:2",7
"de:13074:5118:3:3",17
"de:13074:5118:3:4",7
"de:13074:5125:2:2",7
"de:13074:5125:3:1",7
"de:13074:5162:2:1",12
"de:13074:5260",12
"de:13074:5265:2:1",12
"de:13074:5267:2:1",6
"de:13074:5276:2:1",12
"de:13074:5277:2:1",6
"de:13074:5277:3:2",6
"de:13074:7325:2:1",5
"de:13074:7325:3:2",4
"de:13074:7437:2:1",7
"de:13074:7474:2:2",6
"de:13074:7474:3:1",6
"de:13074:7735",7
"de:13074:9042:1:1",12
"de:13074:9063:2:1",12
"de:13074:9120:2:2",10
"de:13074:9120:3:1",9
"de:13074:9142:2:1",9
"de:13074:9231:2:1",9
"de:13075:172:2:1",12
"de:13075:2154",12
"de:13075:22:1:1",7
"de:13075:286",12
"de:13075:34",22
"de:13075:35",22
"de:13075:4001",22
"de:13075:4035",22
"de:13075:4120_G",24
"de:13075:4128",24
"de:13075:4133",24
"de:13075:4134_G",24
"de:13075:4136_G",24
"de:13075:4143",24
"de:13075:4188_G",36
"de:13075:4233",24
"de:13075:4235_G",24
"de:13075:4238",12
"de:13075:4239",12
"de:13075:4240",12
"de:13075:4241",24
"de:13075:4242",24
"de:13075:4244",24
"de:13075:6004:2:1",6
"de:13075:6011:2:2",6
"de:13075:6022:2:1",6
"de:13075:6228",12
"de:13075:6237:2:4a",6
"de:13075:6237:2:4b",5
"de:13075:6237:3:3",7
"de:13075:6254",6
"de:13075:6275:2:2",6
"de:13075:6275:3:1",6
"de:13075:6440:2:1",4
"de:13075:6440:3:2",3
"de:13075:6445:2:1",4
"de:13075:6445:3:2",3
"de:13075:6471:2:1",7
"de:13075:6476",7
"de:13075:6512",24
"de:13075:6800:2:1",6
"de:13075:6800:2:2",6
"de:13075:7479:2:1",4
"de:13075:7479:3:2",3
"de:13075:92240",24
"de:13075:92428",24
"de:13076:1130:2:1",12
"de:13076:1131:2:1",12
"de:13076:137:2:1",11
"de:13076:137:3:2",1
"de:13076:17129:2:1",12
"de:13076:17129_G",2
"de:13076:4128:2:1",6
"de:13076:4253:2:1",3
"de:13076:4253:3:3",3
"de:13076:4259:2:1",3
"de:13076:4259:3:2",4
"de:13076:4285:2:1",3
"de:13076:4285:3:2",3
"de:13076:4422",7
"de:13076:4512:2:2",3
"de:13076:4512:5:3",4
"de:13076:4512_G",9
"de:13076:4669:2:2",1
"de:13076:4782",10
"de:13076:4782:2:3",9
"de:13076:4782:3:4",5
"de:13076:4810:2:2",1
"de:13076:6171:2:1",6
"de:13076:6297:2:2",9
"de:13076:6297:2:3",9
"de:13076:6297:3:1",6
"de:13076:6389",12
"de:13076:7142:2:1",12
"de:13076:7307:2:1",14
"de:13076:7527:2:2",6
"de:13076:7527:3:1",7
"de:13076:7538",12
"de:13076:9010:2:1",6
"de:13076:9010:3:2",6
"de:13076:9012:1:1",3
"de:13076:9012:2:2",3
"de:13076:9019:2:1",12
"de:13076:9019:2:2",2
"de:13076:9057",7
"de:13076:9062:2:1",6
"de:13076:9062:2:2",6
"de:13076:9129",9
"de:13076:9184:1:1",6
"de:13076:9184:2:2",6
"de:13076:9448:1:1",3
"de:13076:9448:2:2",4
"de:14511:20060:1:GS",12
"de:14511:20060_G",12
"de:14511:20061",24
"de:14511:20061:1:1",24
"de:14511:30004",60
"de:14511:30004:1:GN",30
"de:14511:30004:1:GS",30
"de:14511:30029",24
"de:14511:30029:1:TN",12
